source,url,name,price_raw,price_vnd,brand,type,is_gaming,is_wireless,has_mic,connection,battery_life_hours,weight_gram,battery_applicable,type_was_missing,connection_was_missing,battery_life_hours_was_missing,weight_gram_was_missing,price_vnd_capped,price_vnd_original,brand_grouped,connection_grouped,price_per_gram,price_per_battery_hour
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-jbl-tune-670nc.html,Tai nghe Bluetooth chụp tai JBL Tune 670NC,2.290.000đ,0.3741496598639456,Jbl,over-ear,0,1,0,3.5mm+Bluetooth,2.1315789473684212,0.6264609630668536,1,0,0,0,0,2290000,2290000,Jbl,3.5mm+Bluetooth,13160.919540229885,33925.92592592593
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-rapoo-h100.html,Tai nghe chụp tai Rapoo H100,290.000đ,-0.30612244897959184,Hãng Khác,over-ear,0,0,0,3.5mm,,-0.05726975222066386,0,0,0,1,1,290000,290000,Other,3.5mm,10450.450450450451,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-soundpeats-a7.html,Tai nghe chụp tai Soundpeats A7,990.000đ,-0.06802721088435375,Soundpeats,over-ear,0,0,0,3.5mm,,1.056568489948574,0,0,1,1,0,990000,990000,Soundpeats,3.5mm,3721.8045112781956,
cellphones,https://cellphones.com.vn/tai-nghe-samsung-galaxy-buds-4.html,Tai nghe Samsung Galaxy Buds 4,4.990.000đ,1.2925170068027212,Samsung,in-ear,0,0,0,3.5mm,,-0.16549789621318373,0,0,1,0,0,4990000,4990000,Other,3.5mm,1084782.6086956523,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-logitech-g335.html,Tai nghe chụp tai có dây Gaming Logitech G335,5.000.000đ,1.2959183673469388,Logitech,over-ear,1,0,1,3.5mm,,0.9350163627863487,0,0,0,1,0,5000000,5000000,Other,3.5mm,20833.333333333332,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-logitech-h540.html,Tai nghe chụp tai có dây Logitech H540 USB,5.000.000đ,1.2959183673469388,Logitech,over-ear,0,0,0,USB-A,,1.112669471715755,0,0,0,1,0,5000000,5000000,Other,USB-A,17985.61151079137,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-sennheiser-hd-599.html,Tai nghe chụp tai Sennheiser HD 599,5.000.000đ,1.2959183673469388,Sennheiser,over-ear,0,0,1,3.5mm,,0.9817671809256662,0,0,0,1,0,5000000,5000000,Sennheiser,3.5mm,20000.0,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-sennheiser-hd-560s.html,Tai nghe chụp tai Sennheiser HD 560S,5.000.000đ,1.2959183673469388,Sennheiser,over-ear,0,0,1,3.5mm,,1.1220196353436185,0,0,0,1,0,5000000,5000000,Sennheiser,3.5mm,17857.14285714286,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-jbl-v310gabt.html,Tai nghe chụp tai JBL V310GABT chống ồn,4.650.000đ,1.1768707482993197,Jbl,over-ear,0,0,0,3.5mm,,0.8391771856007479,0,0,1,0,0,4650000,4650000,Jbl,3.5mm,21184.510250569478,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-nokia-whp-101.html,Tai nghe chụp tai Nokia WHP-101,650.000đ,-0.1836734693877551,Nokia,over-ear,0,0,1,3.5mm,,0.6919121084618981,0,0,1,0,0,650000,650000,Other,3.5mm,3457.446808510638,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-rapoo-h120.html,Tai nghe chụp tai Rapoo H120,390.000đ,-0.272108843537415,Rapoo,over-ear,0,0,0,USB-A,,1.402524544179523,0,0,1,1,0,390000,390000,Other,USB-A,1147.0588235294117,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-gaming-havit-h2012d.html,Tai nghe chụp tai Gaming Havit H2012D RGB,590.000đ,-0.20408163265306123,Havit,over-ear,1,0,1,3.5mm,,0.7807386629266012,0,0,0,1,0,590000,590000,Havit,3.5mm,2850.24154589372,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-sennheiser-hd-206-wired.html,Tai nghe chụp tai Sennheiser HD 206,669.000đ,-0.1772108843537415,Sennheiser,over-ear,0,0,0,3.5mm,,0.8181393174380551,0,0,0,1,0,669000,669000,Sennheiser,3.5mm,3111.6279069767443,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-rapoo-vh520c.html,Tai nghe chụp tai Gaming Rapoo VH520C,599.000đ,-0.2010204081632653,Rapoo,over-ear,1,0,0,3.5mm,,1.402524544179523,0,0,0,1,0,599000,599000,Other,3.5mm,1761.764705882353,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-jbl-sense-pro.html,Tai nghe Bluetooth thể thao JBL Sense Pro,3.990.000đ,0.9523809523809523,Jbl,in-ear,0,1,1,Bluetooth,0.5789473684210527,-0.1327723235156615,1,0,0,0,0,3990000,3990000,Jbl,Bluetooth,343965.5172413793,105000.0
cellphones,https://cellphones.com.vn/tai-nghe-co-day-dareu-eh722x-pro.html,Tai nghe chụp tai Gaming DareU EH722X Pro,580.000đ,-0.20748299319727892,Dareu,over-ear,1,0,1,USB-A,,-0.1402524544179523,0,0,1,1,0,580000,580000,Other,USB-A,58000.0,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-logitech-h150.html,Tai nghe chụp tai Logitech H150,290.000đ,-0.30612244897959184,Logitech,over-ear,0,0,1,3.5mm,,1.112669471715755,0,0,0,1,0,290000,290000,Other,3.5mm,1043.1654676258993,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-mpow-bh439a.html,Tai nghe chụp tai Mpow Air SE Gaming BH439A,890.000đ,-0.10204081632653061,Hãng Khác,over-ear,1,0,0,3.5mm,,-0.05726975222066386,0,0,1,1,1,890000,890000,Other,3.5mm,32072.07207207207,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-havit-h2238d.html,Tai nghe chụp tai Havit H2238D,250.000đ,-0.3197278911564626,Havit,over-ear,0,0,0,3.5mm,,0.7807386629266012,0,0,0,1,0,250000,250000,Havit,3.5mm,1207.729468599034,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-motorola-moto-xt120.html,Tai nghe chụp tai Motorola Moto XT120,350.000đ,-0.2857142857142857,Hãng Khác,over-ear,0,0,1,3.5mm,,1.0378681626928472,0,0,0,1,0,350000,350000,Other,3.5mm,1335.8778625954199,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-sennheiser-hd-559.html,Tai nghe chụp tai Sennheiser HD 559,5.000.000đ,1.2959183673469388,Sennheiser,over-ear,0,0,1,3.5mm,,1.0285179990649835,0,0,1,1,0,5000000,5000000,Sennheiser,3.5mm,19230.76923076923,
cellphones,https://cellphones.com.vn/tai-nghe-dareu-eh745x.html,Tai nghe chụp tai DareU EH745X,5.000.000đ,1.2959183673469388,Dareu,over-ear,0,0,1,USB-A,,-0.1402524544179523,0,0,1,1,0,5000000,5000000,Other,USB-A,500000.0,
cellphones,https://cellphones.com.vn/tai-nghe-gaming-havit-h2038u.html,Tai nghe chụp tai có dây Gaming Havit H2038U,5.000.000đ,1.2959183673469388,Havit,over-ear,1,0,1,3.5mm,,0.7807386629266012,0,0,1,1,0,5000000,5000000,Havit,3.5mm,24154.589371980677,
cellphones,https://cellphones.com.vn/tai-nghe-dareu-vh350se.html,Tai nghe chụp tai DareU VH350se,5.000.000đ,1.2959183673469388,Dareu,over-ear,0,0,1,USB-A,,-0.1402524544179523,0,0,1,1,0,5000000,5000000,Other,USB-A,500000.0,
cellphones,https://cellphones.com.vn/tai-nghe-gaming-havit-h2230d.html,Tai nghe chụp tai có dây Gaming Havit H2230D,5.000.000đ,1.2959183673469388,Havit,over-ear,1,0,1,3.5mm,,0.7807386629266012,0,0,0,1,0,5000000,5000000,Havit,3.5mm,24154.589371980677,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-beats-solo-pro.html,Tai nghe Bluetooth chụp tai Beats Solo Pro chống ồn,7.490.000đ,2.142857142857143,Beats By Dr. Dre,over-ear,0,1,0,Bluetooth,0.6842105263157895,0.0,1,0,0,0,1,7490000,7490000,Other,Bluetooth,187250.0,187250.0
cellphones,https://cellphones.com.vn/tai-nghe-gaming-dareu-eh722x.html,Tai nghe chụp tai Gaming DareU EH722X,590.000đ,-0.20408163265306123,Dareu,over-ear,1,0,1,3.5mm,,-0.1402524544179523,0,0,0,1,0,590000,590000,Other,3.5mm,59000.0,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-dareu-eh416.html,Tai nghe chụp tai Dareu EH416,360.000đ,-0.282312925170068,Dareu,over-ear,0,0,1,USB-A,,-0.1402524544179523,0,0,1,1,0,360000,360000,Other,USB-A,36000.0,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-jbl-tune-510bt.html,Tai nghe Bluetooth chụp tai JBL Tune 510BT,1.390.000đ,0.06802721088435375,Jbl,over-ear,0,1,1,Bluetooth,0.6842105263157895,0.8391771856007479,1,0,0,0,0,1390000,1390000,Jbl,Bluetooth,6332.574031890661,34750.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-co-day-razer-blackshark-v2-x-usb.html,Tai nghe chụp tai Razer BlackShark V2 X USB,1.090.000đ,-0.034013605442176874,Razer,over-ear,0,0,1,USB-A,,0.9350163627863487,0,0,0,0,0,1090000,1090000,Razer,USB-A,4541.666666666667,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-edifier-wh700nb-plus.html,Tai nghe Bluetooth chụp tai Edifier WH700NB Plus,5.000.000đ,1.2959183673469388,Edifier,over-ear,0,1,1,Bluetooth,2.1315789473684212,1.0799438990182328,1,0,0,0,0,5000000,5000000,Edifier,Bluetooth,18450.18450184502,74074.07407407407
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-jbl-wave-buds-2.html,Tai nghe không dây JBL Wave Buds 2,1.690.000đ,0.17006802721088435,Jbl,in-ear,0,1,0,Bluetooth,0.6842105263157895,-0.1659654043945769,1,0,0,0,0,1690000,1690000,Jbl,Bluetooth,375555.55555555556,42250.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-baseus-bowie-h1i.html,Tai nghe Bluetooth chụp tai Baseus Bowie H1i,750.000đ,-0.14965986394557823,Baseus,over-ear,0,1,0,3.5mm+Bluetooth,0.15789473684210525,0.8695652173913043,1,0,0,0,0,750000,750000,Baseus,3.5mm+Bluetooth,3318.5840707964603,25000.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-gaming-chup-tai-logitech-g321.html,Tai nghe không dây gaming chụp tai Logitech G321,1.699.000đ,0.17312925170068028,Logitech,over-ear,1,1,0,Type C+Bluetooth,-0.3684210526315789,0.7947639083683964,1,0,0,0,0,1699000,1699000,Other,Type C+Bluetooth,8090.476190476191,84950.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-sennheiser-hd-650.html,Tai nghe chụp tai Sennheiser HD 650,10.490.000đ,2.2823129251700682,Sennheiser,over-ear,0,0,0,3.5mm,,1.0285179990649835,0,0,0,1,0,7900000,10490000,Sennheiser,3.5mm,30384.615384615383,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-rapoo-vh160.html,Tai nghe chụp tai Rapoo VH160,490.000đ,-0.23809523809523808,Rapoo,over-ear,0,0,0,USB-A,,1.402524544179523,0,0,1,1,0,490000,490000,Other,USB-A,1441.1764705882354,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-logitech-h110.html,Tai nghe chụp tai Logitech H110,250.000đ,-0.3197278911564626,Logitech,over-ear,0,0,1,3.5mm,,1.112669471715755,0,0,0,1,0,250000,250000,Other,3.5mm,899.2805755395683,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-sennheiser-hd620s.html,Tai nghe chụp tai Sennheiser HD620S,7.990.000đ,2.2823129251700682,Sennheiser,over-ear,0,0,1,3.5mm,,0.9256661991584852,0,0,1,1,0,7900000,7990000,Sennheiser,3.5mm,33193.27731092437,
cellphones,https://cellphones.com.vn/tai-nghe-gaming-dareu-eh469.html,Tai nghe chụp tai Gaming DareU EH469,390.000đ,-0.272108843537415,Dareu,over-ear,1,0,1,USB-A,,-0.1402524544179523,0,0,1,1,0,390000,390000,Other,USB-A,39000.0,
cellphones,https://cellphones.com.vn/tai-nghe-gaming-dareu-eh925.html,Tai nghe chụp tai Gaming có dây DareU EH925,890.000đ,-0.10204081632653061,Dareu,over-ear,1,0,1,USB-A,,1.2155212716222534,0,0,0,1,0,890000,890000,Other,USB-A,2966.6666666666665,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-sennheiser-hd-450bt.html,Tai nghe Bluetooth chụp tai Sennheiser HD 450BT,5.000.000đ,1.2959183673469388,Sennheiser,over-ear,0,1,0,3.5mm+Bluetooth,0.15789473684210525,0.9256661991584852,1,0,0,0,0,5000000,5000000,Sennheiser,3.5mm+Bluetooth,21008.40336134454,166666.66666666666
cellphones,https://cellphones.com.vn/tai-nghe-co-day-dareu-eh925l.html,Tai nghe chụp tai Gaming DareU EH925L,850.000đ,-0.11564625850340136,Dareu,over-ear,1,0,1,USB-A,,-0.1402524544179523,0,0,1,1,0,850000,850000,Other,USB-A,85000.0,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-jbl-tour-one-m2.html,Tai nghe Bluetooth chụp tai JBL Tour One M2,5.690.000đ,1.530612244897959,Jbl,over-ear,0,1,0,Bluetooth,1.2105263157894737,0.8391771856007479,1,0,0,0,0,5690000,5690000,Jbl,Bluetooth,25922.55125284738,113800.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-sony-wh-1000xm4.html,Tai nghe Bluetooth chụp tai Sony WH-1000XM4,4.990.000đ,1.2925170068027212,Sony,over-ear,0,1,0,3.5mm+Bluetooth,0.15789473684210525,1.0004675081813932,1,0,0,0,0,4990000,4990000,Sony,3.5mm+Bluetooth,19645.66929133858,166333.33333333334
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-razer-barracuda-pro.html,Tai nghe chụp tai Razer Barracuda Pro,5.000.000đ,1.2959183673469388,Razer,over-ear,0,0,1,3.5mm,,1.2155212716222534,0,0,1,0,0,5000000,5000000,Razer,3.5mm,16666.666666666668,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-razer-opus.html,Tai nghe chụp tai Razer Opus,5.000.000đ,1.2959183673469388,Razer,over-ear,0,0,1,3.5mm,,1.0518934081346423,0,0,1,0,0,5000000,5000000,Razer,3.5mm,18867.924528301886,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-razer-kraken-v3-hypersense.html,Tai nghe chụp tai Razer Kraken V3 HyperSense,5.000.000đ,1.2959183673469388,Razer,over-ear,0,0,1,3.5mm,,1.42122487143525,0,0,1,0,0,5000000,5000000,Razer,3.5mm,14534.883720930233,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-logitech-rgb-g733.html,Tai nghe Bluetooth chụp tai Gaming Logitech RGB G733,5.000.000đ,1.2959183673469388,Logitech,over-ear,1,1,1,Bluetooth,0.10526315789473684,1.112669471715755,1,0,0,0,0,5000000,5000000,Other,Bluetooth,17985.61151079137,172413.7931034483
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-xiaomi-redmi-buds-6-active.html,Tai nghe Bluetooth True Wireless Xiaomi Redmi Buds 6 Active,590.000đ,-0.20408163265306123,Xiaomi,in-ear,0,1,1,Bluetooth,0.24736842105263154,-0.16830294530154277,1,0,0,0,0,590000,590000,Xiaomi,Bluetooth,147500.0,18611.98738170347
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-gaming-asus-cerberus-v2.html,Tai nghe chụp tai Gaming Asus Ceberus V2,1.090.000đ,-0.034013605442176874,Asus,over-ear,1,0,0,3.5mm,,1.257597007947639,0,0,0,1,0,1090000,1090000,Asus,3.5mm,3527.508090614887,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-motorola-pulse-bass-200.html,Tai nghe chụp tai Motorola Pulse Bass 200 (Có dây),420.000đ,-0.2619047619047619,Hãng Khác,over-ear,0,0,1,3.5mm,,0.9443665264142123,0,0,0,1,0,420000,420000,Other,3.5mm,1735.5371900826447,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-sennheiser-hd-458bt.html,Tai nghe chụp tai Sennheiser HD 458T,5.599.000đ,1.4996598639455783,Sennheiser,over-ear,0,0,0,3.5mm,,0.9256661991584852,0,0,1,0,0,5599000,5599000,Sennheiser,3.5mm,23525.210084033613,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-cowin-e7.html,Tai nghe chụp tai Bluetooth chống ồn chủ động Cowin E7,1.900.000đ,0.24149659863945577,Cowin,over-ear,0,1,0,Bluetooth,0.6842105263157895,1.1266947171575503,1,0,0,0,1,1900000,1900000,Other,Bluetooth,6761.5658362989325,47500.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-gaming-logitech-g331.html,Tai nghe chụp tai Logitech G331,1.699.000đ,0.17312925170068028,Logitech,over-ear,0,0,0,3.5mm,,1.023842917251052,0,0,0,1,0,1699000,1699000,Other,3.5mm,6559.84555984556,
