price,ram,internal_memory,screen_size,refresh_rate,camera_main_resolution,camera_count,battery_capacity,security,screen_tech_grouped_Dynamic AMOLED,screen_tech_grouped_Dynamic AMOLED 2X,screen_tech_grouped_Dynamic LTPO AMOLED 2X,screen_tech_grouped_Flexible AMOLED On-cell,screen_tech_grouped_Fluid AMOLED,screen_tech_grouped_IPS LCD,screen_tech_grouped_LCD,screen_tech_grouped_LTPO AMOLED,screen_tech_grouped_LTPO OLED,screen_tech_grouped_LTPO Super Retina XDR OLED,screen_tech_grouped_LTPO2 AMOLED,screen_tech_grouped_OLED,screen_tech_grouped_Other,screen_tech_grouped_P-OLED,screen_tech_grouped_PLS LCD,screen_tech_grouped_Super AMOLED,screen_tech_grouped_Super AMOLED Plus,screen_tech_grouped_Super Retina XDR,screen_tech_grouped_Super Retina XDR OLED,screen_tech_grouped_TFT LCD,screen_resolution_k_2K,screen_resolution_k_FHD,screen_resolution_k_HD,screen_resolution_k_Unknown,brand_grouped_Honor,brand_grouped_Nubia,brand_grouped_OPPO,brand_grouped_OnePlus,brand_grouped_Other,brand_grouped_Realme,brand_grouped_Samsung,brand_grouped_Tecno,brand_grouped_Vivo,brand_grouped_Xiaomi,chip_model_grouped_A19 Bionic,chip_model_grouped_Dimensity 6300,chip_model_grouped_M6225,chip_model_grouped_M8450,chip_model_grouped_M8475,chip_model_grouped_M8550,chip_model_grouped_M8650,chip_model_grouped_M8750,chip_model_grouped_Other,chip_model_grouped_Snapdragon 8 elite,os_iOS,price_category_encoded
4650000.0,12.0,512.0,6.72,120.0,50,2.0,6500.0,Face ID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4800000.0,8.0,256.0,6.7,120.0,50,3.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4900000.0,12.0,256.0,6.67,120.0,50,2.0,6000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5030000.0,8.0,512.0,6.8,120.0,50,1.0,7000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5750000.0,16.0,512.0,6.78,144.0,50,2.0,6000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4990000.0,8.0,512.0,6.8,120.0,50,1.0,7000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5800000.0,8.0,512.0,6.8,144.0,50,1.0,7000.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5850000.0,12.0,512.0,6.78,144.0,50,2.0,6000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
6300000.0,12.0,256.0,6.7,120.0,50,3.0,5000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6350000.0,16.0,512.0,6.67,120.0,50,2.0,6550.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
6450000.0,16.0,512.0,6.78,144.0,50,2.0,6400.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
6688000.0,12.0,256.0,6.64,60.0,50,2.0,5000.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
6950000.0,12.0,512.0,6.67,120.0,200,3.0,5000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7450000.0,16.0,512.0,6.8,144.0,50,2.0,7200.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7450000.0,16.0,1024.0,6.78,144.0,50,2.0,6100.0,Vân tay,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
7450000.0,16.0,1024.0,6.83,120.0,50,2.0,7550.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7950000.0,16.0,512.0,6.8,120.0,50,2.0,7000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7950000.0,8.0,128.0,6.1,60.0,48,3.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7950000.0,16.0,1024.0,6.78,120.0,50,3.0,6415.0,Mật khẩu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7950000.0,16.0,512.0,6.78,144.0,50,2.0,7620.0,"Vân tay, Face ID",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
8050000.0,12.0,256.0,6.7,120.0,50,3.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
8200000.0,12.0,512.0,6.57,120.0,50,3.0,6000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
8250000.0,16.0,512.0,6.78,144.0,50,2.0,7000.0,"Vân tay, Face ID",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
8750000.0,12.0,512.0,6.83,120.0,50,2.0,9000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
8950000.0,16.0,512.0,6.78,144.0,50,2.0,8000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
8450000.0,12.0,256.0,6.67,120.0,64,3.0,4600.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
9550000.0,12.0,512.0,6.67,120.0,160,3.0,4800.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
9950000.0,16.0,1024.0,6.83,165.0,50,2.0,8300.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
9950000.0,16.0,1024.0,6.82,144.0,50,2.0,6800.0,Vân tay,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
9950000.0,16.0,1024.0,6.59,2560.0,50,3.0,7100.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
10250000.0,12.0,512.0,6.59,144.0,200,2.0,7600.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
10450000.0,16.0,1024.0,6.32,120.0,50,2.0,6260.0,Vân tay,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
10650000.0,16.0,1024.0,6.78,165.0,50,3.0,8000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
11050000.0,12.0,512.0,6.78,120.0,200,3.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
11150000.0,16.0,1024.0,6.79,144.0,50,3.0,7000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
10950000.0,16.0,1024.0,6.83,165.0,50,2.0,7800.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
11750000.0,16.0,1024.0,6.83,185.0,50,2.0,10000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
12250000.0,16.0,1024.0,6.82,144.0,50,2.0,7500.0,Vân tay,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
12350000.0,12.0,512.0,6.78,120.0,54,3.0,4500.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
12450000.0,24.0,1024.0,6.82,120.0,50,3.0,6000.0,Vân tay,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
13250000.0,16.0,1024.0,6.67,120.0,50,3.0,6200.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
13250000.0,16.0,1024.0,6.82,144.0,50,3.0,6150.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
14150000.0,12.0,1024.0,6.83,144.0,50,3.0,5500.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
14950000.0,16.0,1024.0,6.9,2560.0,50,3.0,7560.0,Vân tay,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
15250000.0,16.0,1024.0,6.82,144.0,50,3.0,7000.0,Vân tay,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
15250000.0,16.0,1024.0,6.79,144.0,200,3.0,7000.0,Vân tay,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
15450000.0,16.0,256.0,6.83,185.0,50,3.0,10000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
15650000.0,16.0,1024.0,6.78,165.0,50,3.0,7300.0,Vân tay,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
15950000.0,16.0,1024.0,6.31,120.0,200,3.0,6040.0,Vân tay,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
16250000.0,16.0,1024.0,6.78,120.0,200,3.0,6000.0,Vân tay,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
18650000.0,16.0,1024.0,6.3,2160.0,50,3.0,6300.0,Vân tay,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
21250000.0,16.0,1024.0,6.82,120.0,200,3.0,6000.0,Vân tay,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
18950000.0,16.0,1024.0,6.78,120.0,200,3.0,6510.0,Vân tay,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
22000000.0,12.0,512.0,6.2,120.0,50,3.0,4300.0,Vân tay,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
22650000.0,16.0,1024.0,6.9,120.0,50,3.0,7500.0,Vân tay,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
28450000.0,12.0,512.0,7.9,90.0,54,3.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
22950000.0,16.0,1024.0,6.78,120.0,200,3.0,6500.0,Mật khẩu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
299000.0,2.0,16.0,5.0,60.0,8,1.0,2630.0,Face ID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
750000.0,6.0,128.0,6.3,60.0,16,2.0,3500.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
890000.0,6.0,128.0,6.53,60.0,48,2.0,4020.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1550000.0,8.0,256.0,6.79,90.0,50,2.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1750000.0,3.0,64.0,6.71,90.0,8,2.0,5000.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1680000.0,4.0,128.0,6.75,120.0,13,1.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1590000.0,4.0,64.0,6.75,60.0,13,1.0,5000.0,Mật khẩu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1750000.0,6.0,128.0,6.1,60.0,16,2.0,3000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1800000.0,6.0,128.0,6.58,90.0,50,3.0,5000.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1810000.0,2.0,32.0,6.5,60.0,8,1.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1850000.0,4.0,64.0,6.75,60.0,8,1.0,5000.0,Mật khẩu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1890000.0,4.0,64.0,6.56,60.0,13,1.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1850000.0,6.0,128.0,6.71,90.0,8,2.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1950000.0,6.0,128.0,6.5,60.0,12,3.0,4230.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1950000.0,6.0,128.0,6.7,90.0,50,2.0,5000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1950000.0,8.0,128.0,6.88,120.0,32,1.0,5200.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2100000.0,2.0,32.0,6.5,60.0,13,3.0,5000.0,Face ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2150000.0,4.0,64.0,6.67,120.0,13,1.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2120000.0,8.0,128.0,6.5,60.0,50,2.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2150000.0,4.0,64.0,6.7,90.0,50,2.0,5000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2150000.0,4.0,128.0,6.7,120.0,50,1.0,5000.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2150000.0,6.0,128.0,6.51,60.0,13,3.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2220000.0,4.0,128.0,6.5,60.0,13,2.0,5000.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2250000.0,8.0,256.0,6.6,90.0,50,2.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2250000.0,8.0,256.0,6.67,120.0,50,1.0,5000.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2250000.0,4.0,128.0,6.74,90.0,50,2.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2350000.0,4.0,128.0,6.74,90.0,50,1.0,5260.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2450000.0,6.0,128.0,6.1,60.0,12,3.0,3140.0,Mật khẩu,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2350000.0,8.0,256.0,6.88,120.0,13,1.0,5160.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2450000.0,6.0,128.0,6.53,60.0,13,1.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2450000.0,6.0,128.0,6.67,90.0,8,1.0,5100.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2450000.0,4.0,64.0,6.6,90.0,13,1.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2450000.0,8.0,256.0,6.61,120.0,13,1.0,6000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2450000.0,8.0,128.0,6.6,90.0,50,1.0,5000.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2450000.0,4.0,64.0,6.88,120.0,50,1.0,5160.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2500000.0,6.0,128.0,6.71,60.0,50,2.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2600000.0,8.0,256.0,6.74,90.0,50,2.0,5000.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2500000.0,8.0,128.0,6.67,120.0,50,3.0,5000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2550000.0,8.0,256.0,6.5,90.0,13,3.0,5000.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2550000.0,8.0,256.0,6.74,90.0,50,2.0,5000.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2550000.0,4.0,128.0,6.88,120.0,50,1.0,5160.0,Vân tay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2550000.0,8.0,256.0,6.7,90.0,50,2.0,5000.0,Vân tay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2550000.0,8.0,256.0,6.67,120.0,50,1.0,5200.0,Mật khẩu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
