source,url,name,price_raw,price_vnd,brand,type,is_gaming,is_wireless,has_mic,connection,battery_life_hours,weight_gram
cellphones,https://cellphones.com.vn/tai-nghe-co-day-robot-re101s-3-5mm.html,Tai nghe có dây cổng 3.5mm Robot RE101S,50.000đ,50000,Robot,,0,0,0,3.5mm,,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-akg-k92.html,Tai nghe kiểm âm AKG K92,1.820.000đ,1820000,AKG,,0,0,0,3.5mm,,200.0
cellphones,https://cellphones.com.vn/tai-nghe-kiem-am-akg-k72.html,Tai nghe kiểm âm AKG K72,1.590.000đ,1590000,AKG,,0,0,0,Chiều dài dây: 3m,,200.0
cellphones,https://cellphones.com.vn/tai-nghe-kiem-am-shure-srh1540.html,Tai nghe kiểm âm Closed-Back Shure SRH1540,5.000.000đ,5000000,Shure,,0,0,0,3.5mm,,286.0
cellphones,https://cellphones.com.vn/tai-nghe-kiem-am-sony-mdr-7506.html,Tai nghe kiểm âm Closed-Back Sony MDR-7506,5.000.000đ,5000000,Sony,,0,0,1,3.5mm,,260.0
cellphones,https://cellphones.com.vn/tai-nghe-kiem-am-shure-se425-cl.html,Tai nghe kiểm âm nhét tai Shure SE425-CL (Trong Suốt),5.000.000đ,5000000,Shure,in-ear,0,0,0,Chiều dài cáp: 1.62m,,29.4
cellphones,https://cellphones.com.vn/tai-nghe-kiem-am-semi-open-akg-k240-mkii.html,Tai nghe kiểm âm Semi-Open AKG K240 MKII,5.000.000đ,5000000,AKG,,0,0,1,Chiều dài cáp 3m và 5m,,240.0
cellphones,https://cellphones.com.vn/tai-nghe-kiem-am-shure-srh840a.html,Tai nghe kiểm âm Closed-Back Shure SRH840A,5.000.000đ,5000000,Shure,,0,0,0,3.5mm,,272.0
cellphones,https://cellphones.com.vn/tai-nghe-kiem-am-shure-se215-cl.html,Tai nghe kiểm âm nhét tai Shure SE215-CL (Trong Suốt),5.000.000đ,5000000,Shure,in-ear,0,0,0,Chiều dài cáp: 1.62m,,28.35
cellphones,https://cellphones.com.vn/tai-nghe-kiem-am-shure-srh240a.html,Tai nghe kiểm âm Closed-Back Shure SRH240A,5.000.000đ,5000000,Shure,,0,0,0,3.5mm,,286.0
cellphones,https://cellphones.com.vn/tai-nghe-kiem-am-sony-mdr-m1.html,Tai nghe kiểm âm Closed-Back Sony MDR-M1,5.000.000đ,5000000,Sony,,0,0,0,3.5mm,,216.0
cellphones,https://cellphones.com.vn/tai-nghe-kiem-am-akg-k361.html,Tai nghe kiểm âm AKG K361,5.000.000đ,5000000,AKG,,0,0,0,3.5mm,,
cellphones,https://cellphones.com.vn/tai-nghe-kiem-am-shure-srh840.html,Tai nghe kiểm âm Closed-Back Shure SRH840,5.000.000đ,5000000,Shure,,0,0,0,3.5mm,,
cellphones,https://cellphones.com.vn/tai-nghe-kiem-am-shure-srh1840.html,Tai nghe kiểm âm Open-back Shure SRH1840,5.000.000đ,5000000,Shure,,0,0,0,3.5mm,,268.0
cellphones,https://cellphones.com.vn/tai-nghe-kiem-am-akg-k240.html,Tai nghe kiểm âm AKG K240,5.000.000đ,5000000,AKG,,0,0,0,3.5mm,,240.0
cellphones,https://cellphones.com.vn/tai-nghe-kiem-am-akg-k240-studio.html,Tai nghe kiểm âm Semi-Open AKG K240 Studio,5.000.000đ,5000000,AKG,,0,0,0,3.5mm,,240.0
cellphones,https://cellphones.com.vn/tai-nghe-kiem-am-shure-srh440a.html,Tai nghe kiểm âm Closed-Back Shure SRH440A,5.000.000đ,5000000,Shure,,0,0,0,3.5mm,,268.0
cellphones,https://cellphones.com.vn/tai-nghe-kiem-am-akg-n90q.html,Tai nghe kiểm âm AKG N90Q,5.000.000đ,5000000,AKG,,0,0,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-the-thao-jbl-sence-lite.html,Tai nghe Bluetooth thể thao JBL Sense Lite,2.590.000đ,2590000,JBL,,0,1,0,,8,19.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-xiaomi-openwear-stereo.html,Tai nghe thể thao Xiaomi Openwear Stereo,2.990.000đ,2990000,Xiaomi,,0,0,0,,7,9.6
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-pop-clip.html,Tai nghe không dây thể thao SoundPEATS Pop Clip,950.000đ,950000,Soundpeats,,0,0,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-huawei-freearc.html,Tai nghe Bluetooth True Wireless Huawei FreeArc,2.490.000đ,2490000,Huawei,,0,1,0,,7,8.9
cellphones,https://cellphones.com.vn/tai-nghe-truyen-dan-xuong-shokz-openrun-pro.html,Tai nghe truyền dẫn xương Shokz Openrun Pro,4.895.000đ,4895000,Shokz,,0,0,0,,10,29.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-huawei-freeclip.html,Tai nghe Bluetooth True Wireless HUAWEI FreeClip,4.990.000đ,4990000,Huawei,,0,1,0,,8,5.6
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-huawei-freeclip-2.html,Tai nghe không dây HUAWEI FreeClip 2,4.490.000đ,4490000,Huawei,,0,0,0,Type C,,5.1
cellphones,https://cellphones.com.vn/tai-nghe-the-thao-bose-ultra-open-earbuds.html,Tai nghe thể thao Bose Ultra Open Earbuds,7.749.000đ,7749000,Bose,in-ear,0,0,0,,7,6.35
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-pearclip-pro.html,Tai nghe Bluetooth thể thao SoundPEATS Pearlclip Pro,1.390.000đ,1390000,Soundpeats,,0,1,0,,6,6.1
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-baseus-eli-fit.html,Tai nghe Bluetooth thể thao Baseus ELI FIT Open-Ear,980.000đ,980000,Baseus,,0,1,0,USB,7,9.9
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-runfree-lite-2.html,Tai nghe Bluetooth thể thao SoundPEATS RunFree Lite 2,890.000đ,890000,Soundpeats,,0,1,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-truyen-dan-xuong-shokz-openrun.html,Tai nghe Bluetooth truyền dẫn xương Shokz Openrun,3.490.000đ,3490000,Shokz,,0,1,0,,8,26.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-anker-soundcore-v20i-a3876.html,Tai nghe Bluetooth True Wireless Anker Soundcore V20i - A3876,1.070.000đ,1070000,Anker,,0,1,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-truyen-dan-xuong-shokz-openfit-air.html,Tai nghe bluetooth Shokz Openfit Air,3.230.000đ,3230000,Shokz,,0,1,0,,6,8.7
cellphones,https://cellphones.com.vn/tai-nghe-the-thao-havit-ows929.html,Tai nghe Bluetooth thể thao Havit OWS929,370.000đ,370000,Havit,,0,1,0,,5,
cellphones,https://cellphones.com.vn/tai-nghe-the-thao-anker-soundcore-v40i.html,Tai nghe Bluetooth thể thao Anker Soundcore V40i (A3878),1.500.000đ,1500000,Anker,,0,1,0,,6,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-the-thao-baseus-eli-2i-fit.html,Tai nghe Bluetooth thể thao Baseus Eli 2i Fit,690.000đ,690000,Baseus,,0,1,0,,11,8.8
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-the-thao-baseus-eli-sport-2-open-ear.html,Tai nghe Bluetooth thể thao Baseus Eli Sport 2 Open-Ear,1.190.000đ,1190000,Baseus,,0,1,0,,7,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-jbl-endurance-pace.html,Tai nghe Bluetooth JBL Endurance Pace,1.990.000đ,1990000,JBL,,0,1,0,,10,33.15
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-shokz-opendots-one.html,Tai nghe Bluetooth thể thao Shokz OpenDots ONE,4.990.000đ,4990000,Shokz,,0,1,0,,10,6.51
cellphones,https://cellphones.com.vn/tai-nghe-truyen-dan-xuong-shokz-openrun-pro-2.html,Tai nghe Bluetooth thể thao Shokz OpenRun Pro 2,4.895.000đ,4895000,Shokz,,0,1,0,,12,30.3
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-anker-soundcore-k20i-a3994.html,Tai nghe Bluetooth True Wireless Anker Soundcore K20i - A3994,520.000đ,520000,Anker,,0,1,0,,6,3.3
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-true-wireless-baseus-inspire-xp1.html,Tai nghe Bluetooth True Wireless Baseus Inspire XP1,2.790.000đ,2790000,Baseus,,0,1,0,,8,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-anker-soundcore-p41l.html,Tai nghe Bluetooth True Wireless Anker Soundcore P41i (A3937),1.954.000đ,1954000,Anker,,0,1,0,,12,114.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-anker-soundcore-c50i.html,Tai nghe Bluetooth thể thao Anker Soundcore C50I,1.290.000đ,1290000,Anker,,0,1,0,,7,5.5
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-baseus-eli-fit-cu.html,Tai nghe Bluetooth thể thao Baseus ELI FIT Open-Ear - Cũ,980.000đ,980000,Baseus,,0,1,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-anker-soundcore-liberty-5-pro.html,Tai nghe Bluetooth True Wireless Anker Soundcore Liberty 5 Pro,5.000.000đ,5000000,Anker,,0,1,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-transparent-h3.html,Tai nghe Bluetooth SoundPEATS Transparent H3,5.000.000đ,5000000,Soundpeats,,0,1,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-xiaomi-redmi-buds-8-lite.html,Tai nghe Bluetooth True Wireless Xiaomi Redmi Buds 8 Lite,5.000.000đ,5000000,Xiaomi,,0,1,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-samsung-galaxy-buds-3-fe.html,Tai nghe Bluetooth True Wireless Samsung Galaxy Buds 3 FE,5.000.000đ,5000000,Samsung Chính hãng,,0,1,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-anker-soundcore-q11i.html,Tai nghe Bluetooth chụp tai Anker Soundcore Q11i - (A3005),5.000.000đ,5000000,Anker,over-ear,0,1,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-the-thao-anker-soundcore-aerofit-2-pro.html,Tai nghe Bluetooth thể thao Anker Soundcore AeroFit 2 Pro (A3875),5.000.000đ,5000000,Anker,,0,1,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-oppo-enco-x4i.html,Tai nghe Bluetooth OPPO Enco X4i,5.000.000đ,5000000,OPPO,,0,1,0,,,4.4
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-huawei-freebuds-6.html,Tai nghe Bluetooth Huawei Freebuds 6,5.000.000đ,5000000,Huawei,,0,1,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-lolli-pro-3.html,Tai nghe Bluetooth Edifier Lolli Pro 3,5.000.000đ,5000000,Edifier,,0,1,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-havit-tw966.html,Tai nghe Bluetooth Havit TW966,5.000.000đ,5000000,Havit,,0,1,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-baseus-m2s-pro.html,Tai nghe Bluetooth True Wireless Baseus Bowie M2s Pro,5.000.000đ,5000000,Baseus,,0,1,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-anker-soundcore-r60i.html,Tai nghe Bluetooth True Wireless Anker Soundcore R60i A3995,5.000.000đ,5000000,Anker,,0,1,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-jbl-endurance-run-3bt.html,Tai nghe Bluetooth JBL Endurance Run 3BT,5.000.000đ,5000000,JBL,,0,1,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-anker-soundcore-q20i-gen-2.html,Tai nghe Bluetooth chụp tai chống ồn Anker Soundcore Q20i Gen 2 - (A3004CD),5.000.000đ,5000000,Anker,over-ear,0,1,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-x1-air.html,Tai nghe Bluetooth True Wireless Edifier X1 Air,5.000.000đ,5000000,Edifier,,0,1,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-jbl-tune-520c.html,Tai nghe chụp tai có dây JBL Tune 520C,1.070.000đ,1070000,JBL,over-ear,0,0,1,Type C,,150.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-robot-rh-p20.html,Tai nghe chụp tai có dây ROBOT RH-P20,290.000đ,290000,Robot,over-ear,0,0,1,3.5mm,,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-gaming-havit-hv-h2233d.html,Tai nghe chụp tai Gaming Havit HV-H2232D,480.000đ,480000,Havit,over-ear,1,0,1,3.5mm,,580.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-sennheiser-hd-505.html,Tai nghe chụp tai Sennheiser HD 505,7.353.000đ,7353000,Sennheiser,over-ear,0,0,0,3.5mm,,237.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-baseus-bowie-30-max.html,Tai nghe chụp tai bluetooth Baseus Bowie 30 Max,1.990.000đ,1990000,Baseus,over-ear,0,1,0,3.5mm,65,320.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-sennheiser-hd-550.html,Tai nghe chụp tai Sennheiser HD 550,7.844.000đ,7844000,Sennheiser,over-ear,0,0,1,3.5mm,,237.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-logitech-g522-lightspeed.html,Tai nghe chụp tai Gaming Logitech G522 Lightspeed,3.999.000đ,3999000,Logitech,over-ear,1,0,0,Type C,40,290.0
cellphones,https://cellphones.com.vn/tai-nghe-gaming-khong-day-hyperx-cloud-3.html,Tai nghe chụp tai Gaming Hyperx Cloud 3 Wireless,3.910.000đ,3910000,HyperX,over-ear,1,1,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-soundpeats-space.html,Tai nghe chụp tai Soundpeats Space,1.490.000đ,1490000,Soundpeats,over-ear,0,0,1,SOUNDPEATS,1000,264.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-marshall-monitor-iii-anc.html,Tai nghe chụp tai chống ồn Marshall Monitor III ANC,9.810.000đ,9810000,Marshall,over-ear,0,0,0,3.5mm,100,250.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-jbl-quantum-100m2.html,Tai nghe gaming chụp tai JBL Quantum 100M2,1.165.000đ,1165000,JBL,over-ear,1,0,1,3.5mm,,220.0
cellphones,https://cellphones.com.vn/tai-nghe-gaming-asus-rog-delta-ii.html,Tai nghe chụp tai Gaming ASUS ROG Delta II,5.680.000đ,5680000,ASUS,over-ear,1,0,1,Armoury Crate,1800,318.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-havit-i62.html,Tai nghe Bluetooth chụp tai Havit i62,590.000đ,590000,Havit,over-ear,0,1,0,,62,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-alpha-works-aw-lite-600.html,Tai nghe chụp tai Alpha Works AW-LITE600,540.000đ,540000,Alpha Works,over-ear,0,0,0,Type C,40,220.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-havit-h633bt.html,Tai nghe Bluetooth chụp tai Havit H633BT,590.000đ,590000,Havit,over-ear,0,1,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-nakamichi-hue-cherry.html,Tai nghe Bluetooth chụp tai NAKAMICHI Hue-Cherry,690.000đ,690000,Nakamichi,over-ear,0,1,1,3.5mm,30,186.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-defunc-bt-headphone-go-d113.html,Tai nghe Bluetooth chụp tai Defunc BT Headphone GO D113,790.000đ,790000,Defunc,over-ear,0,1,0,,,
cellphones,https://cellphones.com.vn/tai-nghe-gaming-khong-day-sony-inzone-h9-ii.html,Tai nghe chụp tai Gaming Sony Inzone H9 II,7.590.000đ,7590000,Sony,over-ear,1,0,0,3.5mm,30,260.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-oneodio-pro-10.html,Tai nghe chụp tai OneOdio Pro 10,950.000đ,950000,Hãng khác,over-ear,0,0,1,,,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-asus-tuf-h1-gen-2.html,Tai nghe chụp tai Gaming ASUS TUF H1 Gen II,1.260.000đ,1260000,ASUS,over-ear,1,0,1,USB,,297.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-asus-tuf-gaming-h3.html,Tai nghe chụp tai ASUS TUF Gaming H3 2.4GHz (Cổng USB-C),2.490.000đ,2490000,ASUS,over-ear,1,0,1,25m,15,307.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-sennheiser-hd660s2.html,Tai nghe chụp tai Sennheiser HD660S2,16.681.000đ,16681000,Sennheiser,over-ear,0,0,1,Dây cáp dài: 1.8m,,260.0
cellphones,https://cellphones.com.vn/tai-nghe-co-day-dareu-eh733.html,Tai nghe chụp tai Gaming DareU EH733,1.100.000đ,1100000,DAREU,over-ear,1,0,1,Có dây,,10.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-wh500.html,Tai nghe Bluetooth chụp tai Edifier WH500,830.000đ,830000,Edifier,over-ear,0,1,1,Edifier Connect,40,172.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-sennheiser-hd-569.html,Tai nghe chụp tai Sennheiser HD 569,4.590.000đ,4590000,Sennheiser,over-ear,0,0,1,3.5mm,,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-baseus-inspire-xh1.html,Tai nghe Bluetooth chụp tai Baseus Inspire XH1,3.590.000đ,3590000,Baseus,over-ear,0,1,1,Baseus,800,256.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-anker-soundcore-q20i.html,Tai nghe Bluetooth chụp tai Anker Soundcore Q20i,1.500.000đ,1500000,Anker,over-ear,0,1,0,3.5mm,60,244.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-edifier-w830nb.html,Tai nghe Bluetooth chụp tai Edifier W830NB,1.890.000đ,1890000,Edifier,over-ear,0,1,0,Type C,94,267.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-jbl-live-670nc.html,Tai nghe Bluetooth chụp tai JBL Live 670NC,2.990.000đ,2990000,JBL,over-ear,0,1,0,3.5mm,65,219.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-chup-tai-stargo-c100-pro-anc.html,Tai nghe Bluetooth chụp tai StarGO C100 Pro (ANC),590.000đ,590000,StarGO,over-ear,0,1,0,,15,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-qcy-h2-pro.html,Tai nghe Bluetooth chụp tai QCY H2 Pro,550.000đ,550000,QCY,over-ear,0,1,0,3.5mm,60,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-wh700.html,Tai nghe Bluetooth chụp tai Edifier WH700NB,990.000đ,990000,Edifier,over-ear,0,1,0,,68,271.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-qcy-h3-lite.html,Tai nghe Bluetooth chụp tai QCY H3 Lite,900.000đ,900000,QCY,over-ear,0,1,1,10m,400,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-edifier-es850nb.html,Tai nghe Bluetooth chụp tai Edifier ES850NB,2.590.000đ,2590000,Edifier,over-ear,0,1,0,,55,265.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-sony-inzone-h5.html,Tai nghe Gaming chụp tai không dây Sony INZONE H5,3.790.000đ,3790000,Sony,over-ear,1,0,0,3.5mm,28,
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-gaming-sony-inzone-h9.html,Tai nghe Gaming chụp tai Sony Inzone H9,5.850.000đ,5850000,Sony,over-ear,1,0,0,,32,330.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-edifier-w600bt.html,Tai nghe Bluetooth chụp tai Edifier W600BT,700.000đ,700000,Edifier,over-ear,0,1,0,3.5mm,30,168.0
cellphones,https://cellphones.com.vn/tai-nghe-chup-tai-gaming-sony-inzone-h3.html,Tai nghe chụp tai Gaming Sony Inzone H3,1.550.000đ,1550000,Sony,over-ear,1,0,0,3.5mm,,299.0
