source,url,name,price_raw,price_vnd,brand,type,is_gaming,is_wireless,has_mic,connection,battery_life_hours,weight_gram
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-huawei-freebuds-4-chinh-hang,Tai nghe không dây Huawei Freebuds 4 - Chính hãng,,0,Huawei,,0,0,0,"Bluetooh 5.2, 2 thiết bị",26,4.1
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-anker-soundbuds-life-a3270-chinh-hang,Tai nghe Tai Nghe Bluetooth Anker SoundBuds Life - A3270 - Chính hãng,,0,Anker,,0,1,0,"Bluetooth 4.1, 1 thiết bị",20,59.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-redmi-buds-6,Tai nghe Redmi Buds 6 - Chính hãng,980.000 ₫,980000,Redmi,,0,1,0,"Không có, Bluetooth 5.4",32,5.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-huawei-freebuds-pro-4,Tai nghe Huawei Freebuds Pro 4 - Chính hãng,2.990.000 ₫,2990000,Huawei,,0,0,0,"Có, Bluetooh 5.2",24,5.8
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-true-wireless-earfun-air-life,Tai nghe Bluetooth True Wireless EarFun Air Life,350.000 ₫,350000,EarFun,,0,1,0,,,
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-kz-zsn-pro-x-chinh-hang,Tai nghe KZ ZSN Pro X - Chính Hãng,550.000 ₫,550000,KZ,,0,0,0,"1 thiết bị, Không có",,
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-tws-nakamichi-tw016,Tai Nghe TWS Nakamichi TW016 - Chính hãng,220.000 ₫,220000,Nakamichi,,0,1,1,Bluetooth 6.0,20,3.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-chup-tai-havit-h2590bt-pro-chinh-hang,Tai nghe chụp tai Havit H2590BT Pro - Chính Hãng,250.000 ₫,250000,Havit,over-ear,0,1,0,"Bluetooth 5.1, 1 thiết bị",4,150.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-chup-tai-soundpeats-space,Tai nghe Bluetooth chụp tai SoundPEATS Space,950.000 ₫,950000,SoundPEATS,over-ear,0,1,0,"Bluetooth 5.3, 2 thiết bị",123,264.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-nhet-tai-rapoo-ep28-chinh-hang,Tai nghe nhét tai Rapoo EP28 - Chính hãng,139.000 ₫,139000,Rapoo,in-ear,0,0,0,"1 thiết bị, Không có",,
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-true-wireless-monster-mission-v1-chinh-hang,Tai nghe True Wireless Monster Mission V1 - Chính Hãng,2.400.000 ₫,2400000,Monster,,1,1,0,"Bluetooth 5.0, 1 thiết bị",5,
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-havit-tw-945-chinh-hang,Tai nghe Bluetooth Havit TW945 - Chính Hãng,190.000 ₫,190000,Havit,,1,1,0,"Bluetooth 5.3, 1 thiết bị",30,
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-true-wireless-havit-tw958-pro,Tai nghe Bluetooth True Wireless Havit TW958 Pro,450.000 ₫,450000,Havit,,0,1,0,"Bluetooth 5.3, 1 thiết bị",32,
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-divoom-spark-air-pink-chinh-hang,Tai nghe Bluetooth Divoom - Spark - Air Pink Chính Hãng,790.000 ₫,790000,Divoom,,0,1,0,"Bluetooth 5.3, 2 thiết bị",10,7.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-havit-tw925-chinh-hang,Tai nghe không dây Havit TW925 - Chính Hãng,199.000 ₫,199000,Havit,,0,0,0,"Bluetooh 5.1, 1 thiết bị",15,4.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-havit-tw935-chinh-hang,Tai nghe không dây Havit TW935 - Chính Hãng,150.000 ₫,150000,Havit,,0,0,0,"Bluetooh 5.0, 1 thiết bị",3,3.7
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-havit-tw948-chinh-hang,Tai nghe không dây Havit TW948 -Chính Hãng,200.000 ₫,200000,Havit,,0,1,0,"1 thiết bị, Bluetooth 5.0",18,
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-havit-tw960-chinh-hang,Tai nghe không dây Havit TW960 - Chính Hãng,290.000 ₫,290000,Havit,,0,1,0,"Bluetooth 5.1, 1 thiết bị",12,
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-gaming-havit-tw920-chinh-hang,Tai nghe không dây Gaming Havit TW920 - Chính hãng,320.000 ₫,320000,Havit,,1,1,0,"Bluetooth 5.1, 1 thiết bị",20,40.0
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-khong-day-sony-clip-wf-lc900,Tai nghe không dây Sony Clip WF-LC900,4.990.000 ₫,4990000,Sony,,0,1,0,"Bluetooth 5.3, Có",9,
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-redmi-buds-8-pro-chinh-hang,Tai nghe Redmi Buds 8 Pro - Chính hãng,2.190.000 ₫,2190000,Redmi,,0,1,0,Bluetooth® 5.4,,0.1
hoanghamobile,https://hoanghamobile.com/tai-nghe/tai-nghe-bluetooth-jbl-live-220bt-chinh-hang,Tai nghe Bluetooth JBL Live 220BT - Chính hãng,790.000 ₫,790000,JBL,,0,1,0,"Bluetooth 4.2, 1 thiết bị",10,31.0
