source,url,name,price_raw,price_vnd,brand,type,is_gaming,is_wireless,has_mic,connection,battery_life_hours,weight_gram
phongvu,https://phongvu.vn/tai-nghe-khong-day-choang-dau-sony-wh-ch520--p771691?sku=250808538&selectPromotionId=2047542,Tai nghe không dây choàng đầu Sony WH-CH520/CZ (Be),980.000 ₫,980000,Sony,,0,1,1,Bluetooth 5.2,,147.0
phongvu,https://phongvu.vn/tai-nghe-khong-day-in-ear-sony-wi-c100--p771678?sku=250808519&selectPromotionId=2047532,Tai nghe không dây in-ear Sony WI-C100/LZ  E (Xanh dương),490.000 ₫,490000,Sony,in-ear,0,1,1,Bluetooth 5.0,,20.0
phongvu,https://phongvu.vn/tai-nghe-khong-day-choang-dau-sonywh-ch720n--p771664?sku=250808513&selectPromotionId=2047526,Tai nghe không dây choàng đầu Sony WH-CH720N/BCE (Đen),2.200.000 ₫,2200000,Sony,over-ear,0,1,1,Bluetooth 5.2,,192.0
phongvu,https://phongvu.vn/tai-nghe-khong-day-tws-sony-wf-c510--p771684?sku=250808503&selectPromotionId=2047564,Tai nghe không dây TWS Sony WF-C510/BZ E (Đen),1.069.000 ₫,1069000,Sony,in-ear,0,1,1,Bluetooth 5.3,,40.2
phongvu,https://phongvu.vn/tai-nghe-khong-day-choang-dau-sony-wh1000xm6--p771658?sku=250808484&selectPromotionId=2074734,Tai nghe không dây choàng đầu Sony WH-1000XM6/SME (Bạc bạch kim),9.890.000 ₫,9890000,Sony,over-ear,0,1,1,Bluetooth 5.3,,254.0
phongvu,https://phongvu.vn/tai-nghe-khong-day-choang-dau-sony-wh1000xm5--p771634?sku=250808470&selectPromotionId=2047537,Tai nghe không dây choàng đầu Sony WH-1000XM5/BME (Đen),6.450.000 ₫,6450000,Sony,over-ear,0,1,0,Bluetooth 5.2,,250.0
phongvu,https://phongvu.vn/tai-nghe-khong-day-choang-dau-whult900n-bce-den--s250808469?selectPromotionId=2047534,Tai nghe không dây choàng đầu WHULT900N/BCE (Đen),3.650.000 ₫,3650000,Sony,over-ear,0,1,1,Bluetooth 5.2,,255.0
phongvu,https://phongvu.vn/tai-nghe-khong-day-tws-sony-wf-c710n-lz-xanh-pha-le--s250808442?selectPromotionId=2047548,Tai nghe không dây TWS Sony WF-C710N/LZ (Xanh pha lê),1.990.000 ₫,1990000,Sony,in-ear,0,1,1,Bluetooth 5.3,,48.4
phongvu,https://phongvu.vn/tai-nghe-gaming-khong-day-razer-blackshark-v3-x-hyperspeed-den--s250807896,Tai nghe gaming không dây Razer BlackShark V3 X HyperSpeed (Đen),2.469.000 ₫,2469000,Razer,over-ear,1,1,1,"USB, Bluetooth, 2.4 GHz Wireless",,270.0
phongvu,https://phongvu.vn/tai-nghe-gaming-khong-day-razer-blackshark-v3-pro--p770807?sku=250807897,Tai nghe gaming không dây Razer BlackShark V3 Pro (Trắng),6.699.000 ₫,6699000,Razer,,1,1,1,"USB, Bluetooth, 2.4 GHz Wireless",,367.0
phongvu,https://phongvu.vn/tai-nghe-gaming-khong-day-razer-blackshark-v3-den--s250807891,Tai nghe gaming không dây Razer BlackShark V3 (Đen),3.950.000 ₫,3950000,Razer,over-ear,1,1,1,"USB, Bluetooth, 2.4 GHz Wireless",,270.0
phongvu,https://phongvu.vn/tai-nghe-gaming-khong-day-razer-barracuda-x-chroma-phantom-green-edition--s250807893,Tai nghe gaming không dây Razer Barracuda X Chroma Phantom Green Edition,3.240.000 ₫,3240000,Razer,over-ear,1,1,1,"Bluetooth, 2.4 GHz Wireless",,285.0
phongvu,https://phongvu.vn/tai-nghe-gaming-khong-day-hyperx-cloud-iii-s-wireless-do-den--s250807873,Tai nghe Gaming không dây HyperX Cloud III S Wireless (Đỏ đen),4.090.000 ₫,4090000,HyperX,over-ear,1,1,1,"2.4 GHz Wireless, Bluetooth",,
phongvu,https://phongvu.vn/tai-nghe-bluetooth-earfun-air-life-tim--s250719820,"Tai nghe Bluetooth TWS Earfun Air Life, Tím",370.000 ₫,370000,Earfun,in-ear,0,1,1,Bluetooth 5.4,,
phongvu,https://phongvu.vn/tai-nghe-bluetooth-earfun-air-pro-4--p759292?sku=250719813,"Tai nghe Bluetooth TWS Earfun Air Pro 4, Trắng",1.890.000 ₫,1890000,Earfun,in-ear,0,1,1,Bluetooth 5.4,,
phongvu,https://phongvu.vn/tai-nghe-co-day-razer-hammerhead-v3-earbuds-rz12-05590100-r3ac--s250646157,Tai nghe có dây RAZER Hammerhead V3 Earbuds (RZ12-05590100-R3AC),1.390.000 ₫,1390000,Razer,,0,0,1,3.5 mm,,
phongvu,https://phongvu.vn/tai-nghe-choang-dau-gaming-khong-day-arctis-nova-3--p719804?sku=250640760,Tai nghe choàng đầu gaming không dây Arctis Nova 3 màu xanh SteelSeries,2.599.000 ₫,2599000,Steelseries,over-ear,1,1,1,"Bluetooth 5.3, 2.4 GHz Wireless",,260.0
phongvu,https://phongvu.vn/tai-nghe-gaming-logitech-g522--p719826?sku=250640729,"Tai nghe gaming Logitech G522, màu trắng (981-001551)",3.279.000 ₫,3279000,Logitech,over-ear,1,1,1,"Bluetooth 5.3, LIGHTSPEED Wireless, USB Type-C",,290.0
phongvu,https://phongvu.vn/tai-nghe-baseus-encok-c18-type-c-trang--s250512262,Tai nghe Baseus Encok C18 Type-C,170.000 ₫,170000,Baseus,in-ear,0,0,1,USB Type-C,,12.1
